seqnames	start	end
chrX	117941351	117941760
chr18	41678451	41679110
chr7	99229251	99229660
chr20	934401	934810
chr13	102849551	102849910
chr11	114151301	114151710
chr8	93085501	93085860
chr4	22358901	22359160
chr3	21525751	21526210
chr8	127079051	127079510
chr1	93545951	93546310
chr18	46303401	46303960
chr1	190342801	190343260
chr21	26412101	26412460
chr20	25046351	25046810
chr7	87986651	87986960
chrX	139052901	139053110
chr7	44235901	44236360
chr1	242687151	242688260
chr20	53297351	53297810
chr20	34744451	34744960
chr11	8355351	8355760
chr4	189294051	189294410
chr12	106599201	106599560
chr7	140026051	140026460
chr7	124405601	124406210
chr13	40357201	40357560
chr2	30370601	30371010
chr14	24527501	24527860
chr6	122931351	122932210
chr9	127656901	127657210
chr6	127511751	127512060
chr15	38939951	38940310
chr1	234622601	234623360
chr19	41858351	41858860
chr2	1136001	1136510
chr8	94973151	94973610
chr10	123872101	123873210
chr17	17259301	17259860
chr4	186942701	186943110
chr4	27178001	27178410
chr11	76906801	76907110
chr2	67461601	67461960
chr9	15416951	15417260
chr11	102483701	102484110
chr2	234885301	234885710
chr3	10814201	10814810
chr9	26975651	26976010
chr9	96589651	96590160
chr1	237963101	237963610
chr4	68566501	68567210
chr6	128011251	128011660
chr6	19025001	19025360
chr7	23224601	23224960
chr17	58663701	58664010
chr10	110778701	110779010
chr8	105524701	105525210
chr10	134753851	134754160
chrX	8332801	8333160
chr8	1643951	1644310
chr4	28226651	28227010
chr4	55094151	55094610
chr10	47080851	47081410
chr8	124498701	124499210
chr11	61021801	61022360
chr9	1337301	1337660
chr5	147487151	147487610
chr4	121640101	121640560
chr7	130406751	130407110
chr12	7167701	7168210
chr10	119190651	119191060
chr2	102852001	102852310
chr5	160112651	160113110
chr6	56535951	56536310
chr12	56053601	56053910
chrX	40433001	40433410
chr9	116352201	116352560
chr7	37871851	37872210
chr10	120958901	120959310
chr10	90232301	90232660
chr4	79438201	79438610
chr13	78326001	78326360
chr4	156325001	156325360
chr1	101072001	101072410
chr15	50344001	50344410
chr19	5687001	5687660
chr2	55395651	55396110
chr6	101562501	101562860
chr12	20373301	20373660
chr11	118530001	118530660
chr10	3085751	3086160
chr1	202470451	202470710
chr11	46410801	46411410
chr3	88268351	88268810
chr1	164587051	164587510
chr1	111876801	111877160
chr10	62528551	62528960
chr9	114875201	114875660
chr21	39542301	39543210
chr1	22746901	22747310
chr12	131246251	131246610
chr6	43097401	43097910
chr6	137736751	137737110
chr14	23578501	23578810
chr15	75127551	75128110
chr12	16229501	16229860
chr11	111472651	111473160
chr18	48311101	48311510
chr9	140429201	140429710
chr17	12645551	12646010
chr1	90064601	90065010
chr2	147684851	147685260
chr8	58403901	58404260
chr4	56311051	56311310
chr8	135051451	135051960
chr3	2029701	2030060
chr1	107163351	107163710
chr20	62689001	62689710
chr3	17472451	17472810
chr6	65548651	65548960
chr2	146242001	146242360
chr20	9598601	9598910
chr1	179162851	179163410
chr7	46391901	46392360
chr7	116238351	116238710
chr10	95581151	95581460
chr9	38371501	38371860
chr14	65268501	65268910
chr9	4375351	4375760
chr22	26857151	26857610
chr7	49041101	49041510
chr14	79032901	79033310
chr18	60822601	60823010
chr8	141368601	141369110
chr11	82486751	82487210
chr12	74329551	74329910
chr8	6116001	6116360
chr12	29116501	29116860
chr2	29276701	29277060
chr1	151273251	151273760
chr1	197838001	197838560
chr19	2275101	2275460
chr2	11832951	11833410
chr15	31492901	31493210
chrX	130902201	130902560
chr18	11512651	11513010
chr14	22940501	22940910
chr12	32908001	32908610
chr1	185529001	185529410
chr19	11908201	11908660
chr5	151150501	151151510
chr10	86373101	86373760
chr13	23370301	23370560
chr9	81744751	81745210
chr4	163566551	163566910
chr20	14122701	14123160
chr22	22292301	22293310
chr4	22436551	22436810
chr8	99097751	99098210
chr1	106810751	106811110
chr11	22448551	22448810
chr20	37897501	37898060
chr2	188163851	188164260
chr19	1897601	1898010
chr5	131146551	131147010
chr7	143709001	143709260
chr12	91571801	91572210
chr4	157090051	157090460
chr10	78063501	78063860
chr17	73760501	73761060
chr2	106020351	106020660
chr14	52598401	52598810
chr14	46813551	46813960
chr17	48940701	48941110
chr10	92412301	92412660
chr8	138855401	138855860
chr22	23088151	23088560
chr6	22737651	22737960
chr4	24990351	24990710
chr8	31896151	31896560
chr22	23035151	23035660
chr2	107254501	107254860
chr10	82841701	82842010
chr15	89377501	89377960
chr1	49018101	49018460
chr1	12661251	12661660
chr20	48438351	48438710
chr4	135827601	135827960
chr2	73383701	73384110
chr10	79971251	79971560
chr7	9130951	9131310
chr8	104157751	104158210
chr6	51709201	51709510
chr12	132312401	132313110
chrX	46245951	46246310
chr8	55078351	55079160
chr7	75495651	75496210
chr16	31310351	31310660
chr2	204349001	204349360
chr14	77413401	77413810
chr3	25884851	25885210
chr19	31157201	31157610
chr13	62932251	62932660
chr2	33259751	33260160
chr6	76236201	76236660
chr5	140777251	140777560
chr21	32211651	32211960
chr9	33403401	33403710
chr19	5823501	5823960
chr6	132104001	132104160
chr1	218534601	218535110
chr1	39052701	39053110
chr12	107312551	107312960
chr10	32151151	32151560
chr16	68624301	68624810
chr5	131400151	131401510
chrX	131748401	131748660
chr5	58146151	58146510
chr18	59560951	59561810
chr2	81234301	81234560
chr2	153322601	153322910
chr1	154249351	154249610
chr13	67990401	67990860
chr10	82615151	82615510
chr18	43302851	43303260
chr20	46924351	46924760
chr5	321451	322010
chr2	128349001	128349460
chr22	50982651	50982960
chr6	107500251	107500560
chr10	37177951	37178260
chr8	99341101	99341410
chr1	195909001	195909360
chr13	62259851	62260060
chr5	162126401	162126760
chr8	56225951	56226310
chr17	55817301	55817660
chrX	130863351	130863610
chr1	70994451	70994810
chr4	114682801	114683360
chr2	54311751	54312160
chr14	85597851	85598260
chr17	37309051	37309560
chr2	38953151	38953460
chr7	94674901	94675260
chr13	93620201	93620560
chr11	64948251	64949160
chr5	19608551	19608910
chr19	13215301	13215660
chr10	83598751	83599060
chr8	21894151	21894760
chr4	104707201	104707610
chr14	105030301	105030810
chr7	16154301	16154610
chr22	18038001	18038510
chr8	32885451	32885810
chr10	43751301	43751710
chr8	65525551	65525810
chr1	41090751	41091110
chrX	56790251	56790560
chr5	33181001	33181410
chr7	13156751	13157160
chr5	4879751	4880210
chr20	47050301	47050610
chr5	23352601	23352860
chr18	12391601	12392110
chr20	58781251	58781610
chr17	42175501	42175910
chr12	59480851	59481260
chr1	229292551	229292960
chr3	25063301	25063660
chr2	33906401	33906760
chr2	225148801	225149460
chr5	6292151	6292360
chr8	125049851	125050410
chr4	2170201	2170510
chr4	81973601	81974010
chr12	115105851	115106710
chr3	38697151	38697610
chr6	125635201	125635660
chr4	25443101	25443560
chr9	111576251	111576660
chr1	174062951	174063310
chr18	39112401	39112710
chr8	6229701	6230010
chr1	150227751	150228860
chr6	12292551	12292960
chr14	90234101	90234510
chr19	9900801	9901160
chr12	57341451	57341760
chrX	34936951	34937360
chr2	65949201	65949510
chr2	192676801	192677260
chr13	24290001	24290310
chr9	118456201	118456610
chr2	30338251	30338960
chrX	18428201	18428510
chr3	13699251	13699760
chr19	56182901	56183260
chr15	74329201	74329610
chr7	70163251	70163560
chr7	19481801	19482160
chr8	101859101	101860110
chr22	37170001	37170360
chr12	75040701	75041010
chr14	99740801	99741460
chr14	85994851	85995260
chr5	56572951	56573260
chrX	133160751	133161110
chr5	71074501	71074860
chr16	15871651	15872010
chr6	152677851	152678210
chr2	137142251	137142660
chr20	55907251	55907960
chr4	171912101	171912460
chr13	26636951	26637410
chr2	121100901	121101360
chr11	62676551	62676960
chr1	17386101	17386560
chr5	108774501	108774910
chr8	103135951	103136310
chr16	20394701	20395110
chr10	95462001	95462460
chr10	115144851	115145310
chrX	130862701	130863060
chr15	80061501	80061860
chr19	38633001	38633460
chr18	75477501	75477710
chr15	59704851	59705060
chr20	54918901	54919310
chr22	23301251	23301860
chr5	25006851	25007260
chr8	124705951	124706410
chr10	128590651	128590960
chr18	61603301	61603860
chr2	74488651	74489060
chr10	4555001	4555410
chr20	24974251	24974660
chr18	20657401	20657660
chr7	128850301	128850760
chr3	46491251	46491660
chr12	2792101	2792460
chr3	32376201	32376560
chr8	127568451	127569210
chr5	38809901	38810310
chr9	87757951	87758310
chr20	57414501	57414860
chr6	45890501	45890960
chr7	23584501	23584910
chr5	167792351	167793060
chr1	204775701	204777660
chr2	133106651	133107060
chr15	53489501	53489910
chr9	72027601	72027910
chr8	21669651	21670110
chr17	71185701	71186010
chr19	17981001	17981510
chr4	174178901	174179360
chr14	48386601	48386910
chr11	62379651	62380410
chr1	246613901	246614610
chr2	112425151	112425460
chr8	65664501	65664860
chr11	23042901	23043210
chrX	28820801	28821060
chr20	1166351	1166860
chr5	36734601	36734860
chr8	23612701	23613060
chr11	64611701	64612310
chr5	140762051	140762410
chr1	32429651	32430260
chr17	72529201	72529460
chr1	221651201	221651860
chr16	4250151	4250660
chr13	27858301	27858610
chr13	23594351	23594810
chr1	241966251	241966610
chr21	34025601	34026010
chr4	17513601	17514260
chr5	142096451	142097560
chr6	39860251	39860710
chr6	137457201	137457610
chr8	104219501	104220010
chr11	68400301	68400710
chr16	30609451	30609860
chr2	529451	529760
chr2	187323751	187324110
chr12	23207951	23208310
chr17	80111651	80112210
chr7	20874301	20874660
chr8	123173051	123173460
chr12	32810501	32810860
chr2	180942001	180942460
chr11	92903151	92903510
chr5	42912301	42912710
chr11	129655301	129655660
chr19	50254351	50254710
chr11	88277451	88278010
chr18	286401	286860
chr6	100775001	100775210
chr2	68971751	68972060
chr3	36165601	36166010
chr6	15441451	15441910
chr15	70805001	70805560
chr9	139035151	139035510
chr9	9790251	9790660
chr5	26700851	26701310
chr20	61146801	61147060
chr2	188459601	188459860
chr9	132552551	132552960
chr2	30915301	30915610
chr3	38043051	38043360
chr8	31322001	31322360
chr8	50826251	50826660
chr7	20022551	20022760
chr3	44037751	44038160
chr7	88176051	88176410
chr6	87569351	87569510
chr6	168518651	168518960
chr13	113098251	113098710
chr12	132314801	132315310
chr1	196278551	196278910
chr6	2989151	2989660
chr14	23127101	23127460
chr1	90511551	90511860
chr11	32194951	32195410
chr5	9207951	9208360
chrX	49526101	49526460
chr5	43484051	43484760
chr18	71998651	71999010
chr4	178588901	178589210
chr20	4176251	4176610
chr7	86777701	86778110
chr16	64123601	64123960
chr3	67022201	67022660
chr5	155249251	155249560
chr19	33710451	33710610
chr1	45075151	45075460
chr12	91371951	91372310
chr15	91576301	91576760
chr16	81297101	81297460
chr3	52885401	52885760
chr3	3057201	3057560
chr22	17413551	17413760
chrX	101322951	101323310
chr17	78835551	78836060
chr9	124397251	124397660
chr2	137690301	137690660
chr10	102322801	102323060
chr5	10452801	10453210
chr11	121192351	121192710
chr5	156361851	156362260
chr6	45682451	45682860
chr12	51815001	51815460
chr1	77591901	77592310
chr1	74969801	74970210
chr7	150788451	150788810
chr18	5600451	5600710
chr17	63452051	63452410
chr5	154022001	154022460
chr6	72192501	72192860
chr7	49227501	49227860
chr3	65231401	65231760
chr8	21763451	21763910
chrX	49022551	49022860
chr15	100270151	100270460
chr4	55865151	55865510
chr1	84049451	84049660
chr17	37363151	37363610
chr11	106147601	106147960
chr9	3181651	3181960
chr17	32001651	32001960
chr11	7678551	7679010
chr11	27146451	27146760
chr8	79162901	79163360
chr1	185639301	185639860
chr2	98805051	98805410
chr2	236579251	236579710
chr20	23321151	23321510
chr2	136231201	136231510
chr7	73280451	73280810
chr4	128321851	128322360
chr9	89560551	89561260
chr5	28903801	28904060
chr15	89440651	89441060
chr7	103047301	103047760
chr11	18000201	18000660
chr8	99390001	99390310
chr10	59339701	59340060
chr2	119640101	119640660
chr22	30484801	30485360
chr3	24681751	24682160
chr9	38663251	38663560
chr10	108441951	108442260
chr7	128520101	128520510
chr13	23662051	23662360
chr12	51663301	51664310
chrX	56810051	56810310
chr10	121981351	121981760
chr4	94631251	94631610
chr8	58909501	58909960
chr14	32403851	32404260
chr10	120899001	120899310
chr19	1113201	1113660
chr15	45410151	45410810
chr8	109278651	109279110
chr4	115701351	115701710
chr15	50194501	50194860
chr1	87430901	87431360
chr13	41649201	41649560
chr17	10779301	10779660
chr4	33650651	33651060
chr11	113364801	113365110
chr2	71451051	71451460
chr7	37274401	37274860
chr11	133701251	133701560
chr3	12180801	12181110
chr19	40023251	40023860
chr4	131280751	131281060
chr2	224853951	224854260
chr15	71167351	71167760
chr7	150660001	150660510
chr14	77379551	77380410
chr20	62733301	62733810
chr19	36046551	36046860
chr2	201577601	201578060
chr4	132565801	132566160
chr14	77875701	77875860
chr3	41758051	41758410
chr20	54777501	54777960
chr8	26240301	26240610
chr1	46645151	46646360
chr2	27321401	27321910
chr4	68154701	68155010
chr8	145575101	145575510
chr14	99738401	99738860
chr6	143348251	143348560
chr11	13797701	13798060
chr6	23659401	23659760
chr4	21136651	21137010
chr4	86717751	86718460
chr1	50834101	50834510
chr5	142128101	142128660
chrX	7504201	7504560
chrX	153755301	153755710
chr2	39456951	39457360
chr19	33893351	33893660
chr3	26159701	26160060
chr6	76641801	76642110
chr1	14421551	14421910
chr8	95917551	95917810
chr3	6977151	6977410
chr22	43742401	43742860
chr10	102102101	102102510
chr6	140762451	140762760
chr2	129991651	129991960
chr22	22562101	22562610
chr22	40328801	40329210
chr6	43785001	43785260
chr8	90738051	90738410
chr8	144461601	144462310
chr2	7251801	7252010
chr8	139739551	139740160
chr9	85221651	85222060
chr16	71248901	71249210
chr5	173851451	173851810
chr9	131944901	131945160
chr12	47473201	47473610
chr1	172713951	172714560
chr5	20972451	20972860
chr7	29385251	29385610
chr19	45694851	45695010
chr12	14964001	14964460
chr2	6056201	6056560
chr15	99826601	99827010
chr10	134174251	134174660
chr5	168716601	168716860
chr16	58034301	58035110
chr10	29824451	29824760
chr6	15390551	15390910
chr4	144480101	144480360
chr14	39069901	39070110
chr18	54025901	54026160
chr2	95872801	95873560
chr5	96761301	96761560
chr6	147223501	147223910
chr8	6429701	6430210
chr17	41089751	41090110
chr1	16359251	16359710
chr7	44347001	44347310
chr15	22436051	22436410
chr22	38550501	38550610
chr5	34958201	34958560
chr7	140043001	140043260
chr19	13088601	13089110
chr5	50258651	50259310
chr14	39191051	39191460
chr1	236916801	236917260
chr4	27358901	27359310
chr3	50653251	50653810
chr1	205198501	205199060
chr13	55819451	55819810
chr22	36635501	36635860
chr6	146362401	146362810
chr6	71900501	71900910
chr11	37679201	37679610
chr8	64213301	64213710
chr11	17084901	17085360
chr13	86660101	86660360
chr8	94648101	94648410
chr2	138847951	138848360
chr6	118604901	118605410
chr7	89975651	89976260
chr15	86303701	86304010
chr9	93851901	93852260
chr12	43675951	43676310
chr10	13527651	13528010
chr18	45872001	45872410
chr8	50180401	50180660
chr1	12027151	12027560
chr4	42570601	42571010
chr14	76448651	76449260
chr17	80871601	80871860
chr10	25278851	25279160
chrX	63313801	63313910
chr13	61201201	61201610
chr4	77654651	77655010
chr14	62390051	62390410
chr19	35632151	35632710
chr1	215249601	215250160
chrX	57848151	57848560
chr9	107259901	107260210
chr3	37742351	37742560
chr18	28469901	28470210
chr8	123628751	123629110
chr12	18583351	18583760
chr2	6055551	6055810
chr6	161171201	161171610
chrX	46236001	46236360
chr9	87283051	87283560
chr22	39403651	39404060
chr5	157421851	157422360
chr1	223254551	223255310
chr8	110328351	110328860
chrX	15948751	15949060
chr4	128046101	128046410
chr12	84896951	84897360
chr6	139571701	139572060
chr22	18483651	18484510
chr10	118497151	118497260
chr14	44008451	44008810
chr12	48191301	48191560
chr1	150457351	150457710
chr10	57390951	57391260
chr5	150226601	150227110
chr11	39387451	39387760
chr7	133029051	133029360
chr1	90598551	90598960
chr1	235246801	235247610
chr7	27190251	27190810
chr7	20212351	20212760
chr21	22604651	22604960
chr14	55189551	55189860
chr14	57022651	57023060
chr4	143946501	143946810
chr8	118627451	118628010
chr2	86600001	86600410
chr11	57226001	57226560
chr20	3730251	3730910
chrX	62726301	62726560
chr11	32735051	32735410
chr15	89200551	89201010
chr20	4500201	4500560
chr18	71749651	71750060
chr2	84485001	84485360
chr8	38571801	38572260
chr14	48008451	48008710
chr19	31160301	31160760
chr19	19335801	19336260
chr13	26403901	26404160
chr7	51495951	51496310
chr4	84827151	84827410
chr17	37388251	37388760
chr4	128110151	128110210
chr20	62169151	62169960
chr7	42614351	42614660
chr6	72927901	72928160
chr2	135133551	135133810
chr2	241779901	241780310
chr7	42730601	42731060
chr11	120100501	120100910
chr5	127211151	127211610
chr15	72634751	72635110
chr1	37169251	37169710
chr5	112942201	112942660
chr10	98229851	98230260
chr11	93628501	93628960
chr11	65511951	65512310
chr5	176127201	176127610
chr4	35910251	35910560
chr5	83018201	83018460
chr17	46662601	46663160
chr11	18749101	18749560
chr2	219482901	219483160
chr4	133563301	133563760
chr9	111612601	111612960
chr1	156890101	156890660
chr4	184284351	184284710
chr16	87669051	87669660
chr7	5436101	5436460
chr21	24950501	24950610
chr11	36500251	36500660
chr4	10016801	10017210
chr19	3849051	3849560
chr13	39446801	39447210
chr3	94055151	94055560
chr8	62248501	62248910
chr16	60789901	60790160
chr4	168911101	168911260
chr3	57213651	57213960
chr1	161708501	161708960
chr10	26558751	26559010
chr3	1123751	1124060
chr18	8982451	8982860
chr6	46459501	46459860
chr19	41827651	41828010
chr20	22366651	22367060
chr12	46736301	46736660
chr6	23446651	23447010
chr11	44058901	44059310
chrX	43418901	43419310
chr16	52102351	52102660
chr8	39130451	39130810
chr14	41750051	41750310
chr20	32450401	32451110
chr6	44598151	44598560
chr1	216165951	216166360
chr17	62067701	62068160
chr17	20799551	20799660
chr15	51573551	51573960
chr19	18043201	18043810
chr8	43286201	43286510
chr2	54730301	54730710
chr9	111178651	111178960
chr15	31421401	31421910
chr22	23881701	23882110
chr15	60033551	60033860
chr4	131484651	131485060
chr1	175345301	175345710
chr5	8843051	8843360
chr19	30537351	30537660
chr16	11499401	11499860
chr4	47034651	47035060
chr6	52926401	52926960
chr5	137400851	137401160
chr15	69425901	69426160
chr5	151651001	151651360
chr3	57993701	57994310
chr8	28627151	28627510
chr22	44222301	44222610
chr17	15312201	15312510
chr14	89704251	89704560
chr3	77087501	77087960
chr1	75518901	75519260
chr15	64361701	64362010
chr8	106034551	106034810
chr1	246280401	246280910
chr2	98364851	98365260
chr4	89739751	89740210
chr2	12313751	12314010
chr15	79632301	79632810
chr11	8331451	8331760
chr3	37783151	37783510
chr12	11352501	11352910
chr15	33526101	33526510
chr7	18159701	18160010
chr2	41925901	41926360
chr10	126228651	126229110
chr2	211113401	211113760
chr12	116070201	116070510
chr3	39166751	39167010
chr3	34302101	34302460
chr11	16967401	16967860
chr1	6168901	6169360
chr5	135398201	135398710
chr19	45930851	45931260
chr8	83219751	83220160
chr16	67701751	67702760
chr22	50587451	50588010
chr4	159651101	159651510
chr3	69021501	69021910
chr12	131600901	131601210
chr17	33325201	33325610
chr2	69128251	69128610
chr12	88061201	88061560
chr4	124271351	124271710
chr20	5914451	5914860
chr5	13814501	13814760
chr1	37642901	37643210
chrX	150657251	150657510
chrX	77810901	77811210
chr15	33508201	33508860
chr10	73804101	73804510
chr10	126254401	126254710
chr10	106065251	106065760
chr12	9216701	9217160
chr18	35627901	35628110
chr4	108440251	108440560
chr6	79519901	79520260
chr8	136774501	136774760
chr8	9618001	9618410
chr1	15131201	15131510
chr6	1063101	1063360
chr1	95267451	95268010
chr9	79273501	79273910
chr20	57022801	57023210
chr16	85380851	85381210
chr9	129079851	129080160
chr18	5456601	5456810
chr1	26946601	26947260
chr17	27921151	27921560
chr22	21983301	21984660
chr18	6521801	6522210
chr2	183959151	183959460
chrX	50491651	50491960
chr9	1869901	1870260
chr8	62694201	62694460
chr14	75614201	75614460
chr8	142179051	142179660
chr6	167914251	167914560
chr10	104404551	104404960
chrX	70180601	70180960
chr12	67082601	67083010
chr7	45961751	45962160
chr6	127442501	127442910
chr7	105690451	105690810
chr5	158868401	158868810
chr18	59303001	59303460
chr11	71040101	71040210
chr21	25308651	25308860
chr13	30732901	30733260
chr5	141348201	141349260
chr17	51227501	51227810
chr3	67432051	67432510
chr15	92525701	92526010
chr7	93906151	93906460
chr11	127340401	127340760
chr3	26525651	26525860
chr6	113443151	113443510
chr19	33061051	33061560
chr2	86745651	86745960
chr9	34760451	34760910
chr2	29518751	29519060
chrX	108628051	108628410
chr20	56084701	56085110
chr8	92867201	92867310
chr21	19537301	19537610
chr8	18066351	18066810
chr5	170050551	170051010
chr7	124956601	124956910
chr4	124048351	124048710
chr4	75054951	75055360
chr10	13829751	13830110
chr20	58030751	58031160
chr1	51554151	51554510
chr13	87116501	87116810
chr16	57201901	57202310
chr3	76094151	76094510
chr19	19226851	19227160
chr4	8470401	8470910
chr4	72638401	72638660
chr7	2800251	2800560
chr19	50303101	50303210
chr14	99657401	99657710
chr10	71546551	71546860
chr15	91593101	91593410
chr2	227661601	227661910
chr7	83285201	83285710
chr11	117692701	117693110
chr20	7253151	7253510
chr15	41896001	41896660
chr2	184224601	184224960
chr14	74967851	74968260
chr4	154495501	154495860
chr11	114645351	114645760
chr8	36948351	36948710
chr17	47512401	47512910
chr2	227971751	227972260
chr3	37856101	37856410
chr15	97436551	97436910
chrX	153188251	153188710
chr1	223302651	223303010
chr7	20817551	20818060
chr22	18237101	18237360
chr1	33577601	33577910
chr5	4700351	4700610
chr4	54372101	54372410
chr21	44530951	44531260
chr14	49640501	49640860
chr14	57649551	57649910
chr5	13478951	13479410
chr22	23226101	23226510
chr13	41363451	41363810
chr6	41769151	41769510
chr3	71908301	71908710
chr15	52623601	52624010
chr11	11808351	11808710
chr10	38043701	38044010
chr13	43457951	43458310
chr9	35825951	35826610
chr16	22308401	22308860
chr6	148572451	148572810
chr12	103204901	103205260
chr2	233386651	233387260
chr6	168756551	168757060
chr16	13547801	13548210
chr9	140181401	140181760
chr17	80055901	80056310
chr5	127834551	127834960
chr8	63924301	63924660
chr12	10923751	10924110
chr12	46119451	46120010
chr12	59838801	59839010
chr20	60585851	60586260
chr9	107570351	107570660
chr6	169726551	169726860
chr1	16947451	16947960
chr2	126503051	126503460
chr14	36574601	36574910
chr3	7587951	7588260
chr6	38901201	38901560
chr20	46415101	46415710
chr7	136853951	136854260
chr4	52969551	52969810
chr2	58133251	58133660
chr17	49244151	49244810
chr17	53426101	53426610
chr14	54833451	54833910
chr20	21486901	21487310
chr11	47376601	47377260
chr9	4985051	4985510
chr17	38599551	38600310
chr7	31164101	31164360
chr17	76570101	76570360
chr12	78118151	78118560
chr13	90086901	90087210
chr15	40167151	40167560
chr6	147712101	147712410
chr1	172688551	172689210
chr1	6159801	6160160
chr7	111593801	111594010
chr7	98637901	98638410
chr8	73232051	73232410
chr5	115367851	115368210
chr5	171720351	171720960
chr3	50264551	50265210
chr12	12857451	12858010
chr19	43820801	43821260
chr12	122611751	122612060
chr3	46705101	46705560
chr21	39131251	39131660
chr10	92352701	92353060
chr16	50678701	50679010
chr7	104793451	104793660
chr1	181007501	181007960
chr17	72766801	72767310
chr8	76593651	76593960
chr9	109904351	109904610
chr16	49642801	49643010
chr16	11077051	11077310
chrX	94760701	94761010
chr2	175442701	175443060
chr20	25842301	25842460
chrX	50911601	50911760
chr1	90246201	90246560
chr5	63255251	63255410
chr20	31683651	31684210
chr5	1167751	1168710
chr4	185203551	185203860
chr5	81660301	81660660
chr17	5095101	5095510
chr5	41270501	41270910
chr5	140099801	140100260
chr13	45855151	45855610
chr3	63214251	63214660
chr11	56898551	56898910
chr1	185621501	185621810
chr16	55291851	55292260
chr18	58335851	58336160
chr3	38885401	38885760
chr4	72598401	72598760
chr1	147196001	147196460
chr17	7255601	7255960
chr18	49063901	49064260
chr1	54776701	54777010
chr11	13038001	13038260
chr2	119622701	119623110
chr10	65851651	65852010
chr15	73089101	73089560
chr19	6126351	6126710
chr16	28857701	28858110
chr21	45687651	45688060
chr20	38502651	38503160
chr19	12251901	12252360
chrX	139232001	139232160
chr12	12234751	12235060
chr5	109380901	109381210
chr1	53132001	53132360
chr7	123811151	123811510
chr9	139062051	139062610
chr7	55347601	55348060
chrX	130912651	130912960
chr14	69970501	69970860
chr5	154383851	154384360
chr19	42596501	42596960
chr16	76916001	76916410
chr2	79446501	79446910
chr8	40983601	40984010
chr3	81267201	81267510
chr5	158871351	158871910
chr17	77384551	77384960
chr9	19471801	19472210
chr10	111626301	111626610
chr12	63670451	63670960
chr4	177484751	177485060
chr2	4810701	4811060
chr2	4223001	4223260
chr8	143750601	143751510
chr2	159036201	159036560
chr5	121206251	121206560
chr1	165045001	165045410
chr5	145432351	145432660
chr15	88817801	88818160
chr10	19909901	19910110
chr19	4803851	4804410
chr8	80399651	80400010
chr19	10602651	10603110
chr1	218062701	218063160
chr2	133206351	133206760
chr1	189189901	189190260
chr6	121751601	121751960
chr20	10517101	10517510
chr6	124098701	124099060
chr22	46512251	46512860
chr3	46144001	46144260
chr8	8527151	8527660
chrX	68042451	68042910
chr21	28734701	28734860
chr16	58672151	58672560
chr8	3394051	3394310
chr6	154362251	154362560
chr14	83176551	83177010
chr20	6800251	6800610
chr13	23750101	23750460
chr11	1285651	1285910
chrX	57955851	57956160
chr10	88444001	88444360
chr6	157556701	157557010
chr6	16711851	16712210
chr8	104116351	104116810
chr20	55079501	55079760
chr5	99814801	99815210
chr15	75871501	75872010
chr9	76180801	76181110
chr8	31453601	31453960
chr11	66445851	66446360
chr11	33851051	33851510
chr4	21513951	21514360
chr2	167274251	167274460
chr7	27729201	27729560
chr20	37740651	37741110
chr11	2020101	2020460
chr5	7079151	7079260
chr13	114027351	114027610
chr7	30783051	30783310
chr19	31140901	31141260
chr4	2282351	2282560
chr6	73290051	73290460
chr10	9650601	9650910
chr8	130295101	130295460
chr20	33296351	33296760
chr10	105245401	105245860
chr4	174426951	174427360
chr1	104663151	104663460
chr5	141928201	141928860
chr1	29524051	29524410
chr3	13968901	13969060
chr8	81152751	81153260
chr20	30924701	30925110
chr6	40989651	40990010
chr22	22384951	22385160
chr17	36579901	36580310
chr11	92967751	92968210
chr4	5379751	5380060
chr10	98251151	98251410
chr6	134499501	134500010
chr8	143897301	143898210
chr14	53427801	53428210
chr5	109776751	109777160
chr10	37068151	37068610
chr6	133089101	133089710
chr7	25024801	25025060
chr10	112065951	112066360
chr1	53166501	53166910
chr10	49822901	49823210
chr19	1285701	1285860
chrX	93473701	93473910
chr5	179228801	179229160
chr8	43553901	43554310
chr7	141349701	141350110
chr8	130047201	130047660
chr12	104020351	104020560
chr1	9327151	9327610
chrX	103215201	103215510
chr3	62789001	62789260
chr11	60655051	60655410
chr8	98182851	98183260
chr11	14254301	14254560
chr6	35704001	35704510
chr5	58802101	58802510
chr1	151665501	151665960
chr15	89437451	89437910
chr5	156559001	156559410
chrX	102090701	102091060
chr20	25317201	25317510
chr9	116795751	116795960
chr17	68626051	68626460
chr4	112057651	112057910
chr5	150494751	150495460
chr13	42226901	42227310
chr21	17980751	17981110
chr8	72624051	72624310
chr22	44280801	44281260
chr16	66307951	66308710
chr4	140524701	140525110
chrX	38627351	38627710
chr16	90014901	90015310
chr4	8243751	8244360
chr16	18990751	18990910
chr2	198479801	198480210
chr13	99495051	99495560
chr6	155851351	155851760
chr8	94468301	94468660
chr7	134563651	134563860
chr1	3326751	3327060
chr1	178158901	178159410
chr9	33645851	33645960
chr8	97022151	97022410
chr12	108311951	108312360
chr20	36701801	36702310
chr7	78216801	78217110
chr18	6919951	6920410
chr8	33403351	33403460
chr5	24233051	24233360
chr7	37392501	37392810
chr19	13358651	13358960
chrX	31311551	31311860
chr14	43972751	43973060
chr11	117689801	117690210
chr4	111430001	111430360
chr6	137113401	137114560
chr18	6874401	6874660
chr13	81626101	81626310
chr10	116308501	116308860
chr14	24685101	24685510
chr20	35910951	35911310
